vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_7d_ma,sp500_30d_ma,sp500_volatility,prev_day_price
30.19,4123.34,22.35582244127557,32899.37,418.14,20001.96094,-0.529375,0.85,1,168.0008251,174.0680542,4146.87,4188.667142857143,4387.006666666667,73.84273327240157,4146.87
34.75,3991.24,22.50741643213889,32245.7,475.11,20001.96094,-0.563059,0.92,1,168.0008251,150.8694153,4123.34,4146.344285714285,4368.612666666667,90.72620805791531,4123.34
32.99,4001.05,22.495811905420226,32160.74,440.67,19633.68945,-0.572139,0.89,1,168.0008251,143.24617,3991.24,4127.647142857143,4349.4636666666665,106.33519701306072,3991.24
32.56,3935.18,22.48390264858667,31834.11,458.46,19824.57031,-0.579922,0.91,1,168.0008251,176.3763123,4001.05,4096.19,4326.249666666667,127.27311289767334,4001.05
31.77,3930.08,22.561662360573692,31730.3,544.24,19380.33984,-0.586409,0.96,1,168.0008251,158.2610626,3935.18,4061.132857142857,4303.837333333333,135.3349405135537,3935.18
28.87,4023.89,22.368715473269276,32196.66,388.52,19898.76953,-0.591603,1.03,1,168.0008251,162.0828247,3930.08,4021.664285714286,4286.953333333333,84.88931476871942,3930.08
27.47,4008.01,22.208280466222735,32223.42,332.7,19950.21094,-0.600794,1.07,1,168.0008251,168.7534485,4023.89,4001.8271428571425,4269.025,64.5401135507291,4023.89
26.1,4088.85,22.300471837769447,32654.59,389.31,20602.51953,-0.603526,1.06,1,168.0008251,174.624176,4008.01,3996.9,4252.565333333333,54.206739433378424,4008.01
30.96,3923.68,22.353137550189874,31490.07,465.06,20644.2793,-0.606317,1.03,1,168.0008251,165.8959656,4088.85,3987.2485714285713,4232.517333333333,60.97445624426665,4088.85
29.35,3900.79,22.35515971639662,31253.13,517.19,20120.67969,-0.609169,1.05,1,168.0008251,162.3807678,3923.68,3972.925714285714,4213.1720000000005,68.5029213141296,3923.68
29.43,3901.36,22.358513786395214,31261.9,498.89,20717.24023,-0.612082,1.03,1,168.0008251,140.9603271,3900.79,3968.094285714286,4193.210333333333,72.67440513621837,3900.79
28.48,3973.75,22.209412320569545,31880.24,405.83,20470.06055,-0.621179,1.07,1,168.0008251,150.3084717,3901.36,3974.332857142857,4176.059333333334,70.71524793475997,3901.36
29.45,3941.48,22.31722253153389,31928.62,382.95,20112.09961,-0.624295,1.06,1,168.0008251,222.3582611,3973.75,3962.56,4160.357666666667,67.89339241289852,3973.75
28.37,3978.73,22.29241494623014,32120.28,348.46,20171.26953,-0.62745,1.06,1,168.0008251,155.1035004,3941.48,3958.3771428571426,4146.400333333334,65.48583656390686,3941.48
27.5,4057.84,22.272947375740017,32637.19,352.82,20116.19922,-0.630645,1.07,1,168.0008251,134.5730591,3978.73,3953.9471428571424,4133.442,55.47174647639494,3978.73
25.72,4158.24,22.19931406122972,33212.96,331.19,20697.35938,-0.633882,1.08,1,168.0008251,155.5196228,4057.84,3987.4557142857143,4125.6303333333335,92.57644496254437,4057.84
26.19,4132.15,22.64351233081992,32990.12,549.81,21415.19922,-0.643908,1.16,1,168.0008251,190.3090973,4158.24,4020.507142857143,4116.979,97.63972956985343,4158.24
25.69,4101.23,22.234385048732396,32813.23,338.21,21294.93945,-0.644006,1.15,1,145.9759362,168.3436127,4132.15,4049.06,4104.946333333333,85.45406095283582,4132.15
24.72,4176.82,22.206185422138944,33248.28,331.19,21082.13086,-0.642505,1.17,1,145.9759362,142.5939789,4101.23,4078.0699999999997,4095.5253333333335,89.97623760377351,4101.23
24.79,4108.54,22.034596860461065,32899.7,298.57,21082.13086,-0.639405,1.21,1,145.9759362,142.7830963,4176.82,4101.935714285714,4086.021333333333,66.90655993175795,4176.82
25.07,4121.43,22.189456741442974,32915.78,258.4,21653.90039,-0.621152,1.26,1,145.9759362,190.1253052,4108.54,4122.321428571428,4081.009666666667,39.05181234739356,4108.54
24.02,4160.68,22.16976355492782,33180.14,278.2,21531.66992,-0.612956,1.26,1,145.9759362,139.0311279,4121.43,4137.012857142857,4076.4950000000003,28.731292878550942,4121.43
23.96,4115.77,22.148653499497286,32910.9,273.29,22014.58984,-0.603809,1.28,1,145.9759362,152.3668213,4160.68,4130.9457142857145,4074.514,27.975938981590804,4160.68
26.09,4017.82,22.142552420001984,32272.79,289.71,21869.05078,-0.593708,1.3,1,145.9759362,115.5546951,4115.77,4114.612857142857,4068.976,51.030318345795735,4115.77
27.75,3900.86,22.310384518295745,31392.79,364.81,21806.17969,-0.582649,1.39,1,145.9759362,94.34528351,4017.82,4085.988571428571,4056.088,96.09049145267369,4017.82
34.02,3749.63,22.452598332107005,30516.74,480.5,21067.58008,-0.54353,1.73,1,145.9759362,147.225235,3900.86,4024.9614285714283,4043.3446666666664,149.56428399727287,3900.86
32.69,3735.48,22.363017606496367,30364.83,368.8,21067.99023,-0.528298,1.83,1,145.9759362,136.3664246,3749.63,3971.667142857143,4029.348,178.48856356587066,3749.63
29.62,3789.99,22.433540448171303,30668.53,394.57,21308.21094,-0.511936,1.74,1,145.9759362,110.0520782,3735.48,3924.318571428572,4016.4983333333334,176.0840066018238,3735.48
32.95,3666.77,22.454023634294007,29927.07,444.89,20845.42969,-0.494438,1.59,1,145.9759362,132.2822266,3789.99,3853.7599999999998,3995.385,164.13836744242948,3789.99
31.13,3674.84,22.86576902859346,29888.78,692.83,21075.0,-0.475795,1.63,1,145.9759362,114.0477142,3666.77,3790.77,3979.650666666667,127.30368389537358,3666.77
30.19,3764.79,22.389511212944615,30530.25,379.35,21559.58984,-0.390261,1.7,1,145.9759362,116.7695465,3674.84,3754.6228571428574,3967.699,78.75522622114067,3674.84
28.95,3759.89,22.344432695776693,30483.13,345.82,21008.33984,-0.366406,1.61,1,145.9759362,121.3201599,3764.79,3734.4842857142858,3959.987333333333,46.57935946931634,3764.79
29.05,3795.73,22.352239674644277,30677.36,362.91,21273.86914,-0.341564,1.65,1,145.9759362,143.5623169,3759.89,3741.0699999999997,3953.1433333333334,52.01900902555054,3759.89
27.23,3911.74,22.81762801043496,31500.68,470.38,21719.06055,-0.315726,1.73,1,145.9759362,149.3589325,3795.73,3766.25,3952.362,82.55769477563415,3795.73
26.95,3900.11,22.187749651293405,31438.26,313.93,22229.51953,-0.231931,1.79,1,145.9759362,131.9998474,3911.74,3781.9814285714283,3951.363,97.054284540246,3911.74
28.36,3821.55,22.174907767070742,30946.99,353.77,22418.9707,-0.2016,1.79,1,145.9759362,200.7616882,3900.11,3804.0928571428567,3944.6183333333333,83.05299166080259,3900.11
28.16,3818.83,22.16102297832781,31029.31,273.97,21996.89063,-0.170017,1.78,1,145.9759362,181.8880768,3821.55,3824.662857142857,3938.3123333333333,60.4645964495687,3821.55
28.71,3785.38,22.30019502058689,30775.43,397.27,21859.78906,-0.137168,1.72,1,145.9759362,173.2061615,3818.83,3827.6042857142857,3928.196666666667,57.494382872628584,3818.83
26.7,3825.33,22.12122934818018,31097.26,313.35,21859.78906,-0.103041,1.73,1,186.9214101,119.0792389,3785.38,3836.9528571428573,3924.918333333333,49.399395648891954,3785.38
27.54,3831.39,22.347905613495506,30967.82,328.2,21853.07031,0.0191565,1.9,1,186.9214101,109.6494522,3825.33,3842.047142857143,3922.605,46.173154074011435,3825.33
26.73,3845.08,22.208889563068578,31037.68,292.71,21586.66016,0.0462961,1.9,1,186.9214101,138.9888458,3831.39,3832.5242857142853,3920.729,34.90241436592937,3831.39
26.08,3902.62,22.12389939882362,31384.55,296.62,21643.58008,0.0721011,1.95,1,186.9214101,88.63056946,3845.08,3832.882857142857,3918.358,35.71589642081596,3845.08
24.64,3899.38,21.982186948241015,31338.15,241.13,21725.7793,0.0965817,1.98,1,186.9214101,110.4189301,3902.62,3844.0014285714287,3916.9546666666665,42.97640725970379,3902.62
26.17,3854.43,21.95392341482584,31173.84,249.43,21124.19922,0.162146,2.18,1,186.9214101,112.8530121,3899.38,3849.087142857142,3912.811333333333,41.58511821724651,3899.38
27.29,3818.8,22.062785626487173,30981.33,325.91,20844.74023,0.181371,2.22,1,186.9214101,113.6386795,3854.43,3853.861428571429,3904.8433333333332,34.339206663596585,3854.43
26.82,3801.78,22.1365404361913,30772.79,293.83,20797.94922,0.199289,2.39,1,186.9214101,182.8704529,3818.8,3850.497142857143,3892.961333333333,38.50171109369495,3818.8
26.4,3790.38,22.15827655022598,30630.17,327.45,20751.21094,0.215908,2.4,1,186.9214101,165.3527985,3801.78,3844.6385714285716,3881.569,44.54027856093,3801.78
24.23,3863.16,22.14487907843198,31288.26,337.39,20297.7207,0.231234,2.37,1,186.9214101,192.0329132,3790.38,3847.2214285714285,3873.633333333333,45.09096155866745,3790.38
25.3,3830.85,22.12120958001138,31072.61,309.96,20846.17969,0.269662,2.5,1,186.9214101,128.7091675,3863.16,3836.968571428571,3862.101,37.996366680933434,3863.16
24.5,3936.69,22.119775345585115,31827.05,379.95,20661.06055,0.280169,2.52,1,186.9214101,151.0799408,3830.85,3842.298571428572,3856.372666666667,49.18105645759608,3830.85
23.88,3959.9,22.15484422314538,31874.84,319.14,20890.2207,0.289557,2.51,1,186.9214101,149.5641022,3936.69,3857.3657142857146,3850.9883333333332,66.5913542579232,3936.69
23.11,3998.95,22.142218560877836,32036.9,304.09,20574.63086,0.29783,2.48,1,186.9214101,117.5066299,3959.9,3883.1014285714286,3845.597333333333,82.1877499851309,3959.9
23.03,3961.63,22.104356683486007,31899.29,320.97,20609.14063,0.30499,2.49,1,186.9214101,125.4760513,3998.95,3905.937142857143,3840.4593333333332,77.92328529056924,3998.95
23.36,3966.84,21.995366338884292,31990.04,264.61,20562.93945,0.320016,2.62,1,186.9214101,109.5596237,3961.63,3931.1457142857143,3838.76,61.01861815793546,3961.63
24.69,3921.05,22.05271203047736,31761.54,330.7,20905.88086,0.323133,2.55,1,186.9214101,160.8621063,3966.84,3939.4157142857143,3839.433,53.759877187706,3966.84
23.24,4023.61,22.137219138703454,32197.59,367.62,20670.03906,0.325339,2.44,1,186.9214101,145.543396,3921.05,3966.9528571428573,3848.565666666667,34.96391030489253,3921.05
22.33,4072.43,22.207820567460423,32529.63,350.63,20622.67969,0.326634,2.42,1,186.9214101,106.6849442,4023.61,3986.3442857142863,3859.7973333333334,49.853526741549636,4023.61
21.33,4130.29,22.252872352929185,32845.13,490.27,20156.50977,0.327019,2.41,1,186.9214101,68.24624634,4072.43,4010.6857142857148,3871.1406666666667,71.63073964370085,4072.43
22.84,4118.63,22.159019186380135,32798.4,325.5,20165.83984,0.321996,2.56,1,163.2398153,130.9315338,4130.29,4027.782857142857,3886.2026666666666,81.90831555551425,4130.29
23.93,4091.19,22.276706778663126,32396.17,320.39,19689.21094,0.318818,2.56,1,163.2398153,204.4794922,4118.63,4046.2914285714287,3900.0809999999997,79.05707609664779,4118.63
21.95,4155.17,22.193846198150368,32812.5,344.3,19767.08984,0.315524,2.52,1,163.2398153,210.2315674,4091.19,4073.195714285714,3913.0936666666666,79.5563294898869,4091.19
21.44,4151.94,22.177994247007682,32726.82,318.77,20174.03906,0.312113,2.5,1,163.2398153,212.0501709,4155.17,4106.179999999999,3926.162,47.27906478204958,4155.17
21.15,4145.19,22.130817649190956,32803.47,276.17,20201.93945,0.308585,2.58,1,163.2398153,163.9325409,4151.94,4123.5485714285705,3937.8106666666663,31.63374802776667,4151.94
21.29,4140.06,22.16335922571799,32832.54,279.11,20045.76953,0.297582,2.65,1,163.2398153,149.0979614,4145.19,4133.21,3945.421333333333,22.398960541324403,4145.19
21.77,4122.47,22.087593180421294,32774.41,283.45,20003.43945,0.294179,2.67,1,163.2398153,212.5711823,4140.06,4132.092857142858,3952.8333333333335,22.760952465600692,4140.06
19.74,4210.24,22.237515762330347,33309.51,317.91,19610.83984,0.290956,2.65,1,163.2398153,80.65382385,4122.47,4145.18,3965.7896666666666,36.13673108253941,4122.47
20.2,4207.27,22.25586590087186,33336.67,309.72,20082.42969,0.287913,2.62,1,163.2398153,130.269516,4210.24,4161.762857142857,3978.737666666667,33.789766554504546,4210.24
19.53,4280.15,22.055106652446273,33761.05,299.14,20175.61914,0.285048,2.63,1,163.2398153,182.5401917,4207.27,4179.617142857142,3995.23,55.664337989486945,4207.27
19.95,4297.14,22.0307415328845,33912.44,263.72,20040.85938,0.277371,2.72,1,163.2398153,110.4189301,4280.15,4200.36,4010.9570000000003,69.0710334848475,4280.15
19.69,4305.2,22.188791807888894,34152.01,291.75,19830.51953,0.274928,2.7,1,163.2398153,96.5411377,4297.14,4223.2185714285715,4026.750666666667,74.06634715544254,4297.14
19.9,4274.04,22.080396543001328,33980.32,285.73,19922.44922,0.272519,2.68,1,163.2398153,156.0895691,4305.2,4242.358571428572,4041.049333333334,65.85088595418026,4305.2
19.56,4283.74,21.929335441748965,33999.04,284.14,19763.91016,0.270143,2.71,1,163.2398153,100.7399826,4274.04,4265.397142857143,4053.753333333333,40.086900900512134,4274.04
20.6,4228.48,22.04804111410347,33706.74,298.43,19773.0293,0.267798,2.74,1,163.2398153,117.6755753,4283.74,4268.0028571428575,4064.723333333334,36.319862662288045,4283.74
23.8,4137.99,22.086145706087933,33063.61,308.9,19656.98047,0.260845,2.82,1,163.2398153,101.7295227,4228.48,4258.105714285714,4074.175333333333,58.37234443840768,4228.48
24.11,4128.73,22.06443730150588,32909.59,254.46,19503.25,0.258421,2.8,1,163.2398153,145.3411865,4137.99,4236.4742857142855,4084.506333333333,74.63318918932482,4137.99
22.82,4140.77,21.999642090401732,32969.23,258.94,19268.74023,0.255927,2.82,1,163.2398153,102.4505463,4128.73,4214.135714285714,4095.8059999999996,76.81859211959232,4128.73
21.78,4199.12,21.994954297747345,33291.78,308.53,19968.38086,0.253361,2.88,1,163.2398153,149.1188049,4140.77,4198.981428571428,4109.430666666667,65.48762922072113,4140.77
25.56,4057.66,22.066848398415747,32283.4,352.85,20170.03906,0.250722,2.89,1,163.2398153,108.2538528,4199.12,4168.07,4115.914,74.589006786066,4199.12
26.21,4030.61,21.946014271092988,32098.99,320.09,20023.2207,0.242396,2.97,1,163.2398153,120.4570007,4057.66,4131.908571428571,4122.572666666666,70.40748052788423,4057.66
26.21,3986.16,22.067659497211928,31790.87,328.64,19949.0293,0.239528,2.97,1,163.2398153,115.2725067,4030.61,4097.291428571429,4124.221666666666,74.46638960599132,4030.61
25.87,3955.0,22.23674115702139,31510.43,392.78,19954.39063,0.236617,2.96,1,163.2398153,97.74789429,3986.16,4071.15,4124.058333333333,88.57982840353154,3986.16
25.56,3966.85,22.146916193184214,31656.42,339.36,19597.31055,0.233664,2.97,1,174.1834749,187.7121735,3955.0,4048.0242857142853,4122.988333333334,92.10298490586881,3955.0
25.47,3924.26,22.02232606926933,31318.44,306.18,19452.08984,0.230325,2.94,1,174.1834749,84.12870789,3966.85,4017.094285714286,4121.742666666667,92.12033395820325,3966.85
26.91,3908.19,22.140898968864263,31145.3,348.98,19202.73047,0.212651,3.04,1,174.1834749,119.1571121,3924.26,3975.532857142857,4119.787666666667,54.08673889050132,3924.26
24.64,3979.87,22.081757253661262,31581.28,355.1,19044.30078,0.206926,3.07,1,174.1834749,124.2888336,3908.19,3964.4199999999996,4121.748333333333,40.746627672317736,3908.19
23.61,4006.18,22.10123816606723,31774.52,344.34,18854.61914,0.200658,3.06,1,174.1834749,99.42936707,3979.87,3960.93,4121.167333333334,34.73530096793714,3979.87
22.79,4067.36,22.08473970255551,32151.71,312.4,19362.25,0.193847,3.08,1,174.1834749,94.32772064,4006.18,3972.5299999999997,4120.998333333334,53.210460750994365,4006.18
23.87,4110.41,22.06199678139687,32381.34,343.96,19362.25,0.170695,3.17,1,174.1834749,111.9555664,4067.36,3994.7314285714283,4120.335666666667,73.30460227219952,4067.36
27.27,3932.69,22.16417858344405,31104.97,433.8,19326.85938,0.162829,3.28,1,174.1834749,132.2622223,4110.41,3989.8514285714286,4114.1376666666665,76.53588731842545,4110.41
26.16,3946.01,22.180307529820702,31135.09,353.88,18847.09961,0.154979,3.24,1,174.1834749,202.9320831,3932.69,3992.9585714285713,4109.298333333333,73.82265605909001,3932.69
26.27,3901.35,22.214332290862348,30961.82,349.09,18930.38086,0.147143,3.22,1,174.1834749,95.60890961,3946.01,3991.9814285714283,4100.837666666667,75.16475602048287,3946.01
26.3,3873.33,22.797022500408097,30822.42,627.92,18761.68945,0.139316,3.2,1,174.1834749,127.406456,3901.35,3976.761428571429,4091.550666666667,87.75760108172281,3901.35
25.76,3899.89,22.04950494564397,31019.68,296.57,18565.9707,0.114957,3.37,1,174.1834749,122.1848755,3873.33,3961.577142857143,4083.3740000000003,90.95622183488068,3873.33
27.16,3855.93,22.123968399861113,30706.23,320.69,18781.41992,0.105319,3.35,1,174.1834749,109.773201,3899.89,3931.3728571428574,4073.903,84.87581078931062,3899.89
27.99,3789.93,22.128953428090462,30183.78,354.96,18444.61914,0.0947643,3.31,1,174.1834749,189.7542877,3855.93,3885.59,4062.8183333333336,52.44475315351988,3855.93
27.35,3757.99,22.178293035980786,30076.68,335.27,18147.94922,0.0832889,3.29,1,174.1834749,225.8568878,3789.93,3860.632857142857,4047.7433333333333,66.08838771279461,3789.93
29.92,3693.23,22.36114931103458,29590.41,389.45,17933.26953,0.0708881,3.24,1,174.1834749,187.799118,3757.99,3824.5214285714283,4030.6086666666665,79.38541331768532,3757.99
32.26,3655.04,22.30966846287125,29260.81,374.49,17855.14063,0.0295085,3.39,1,174.1834749,163.0200653,3693.23,3789.3342857142857,4009.7716666666665,93.0650696837378,3693.23
32.6,3647.29,22.244471263722886,29134.99,356.59,17860.31055,0.0162062,3.35,1,174.1834749,155.8855438,3655.04,3757.042857142857,3988.11,98.14002559511887,3655.04
30.18,3719.04,22.267599735261918,29683.74,439.14,17250.88086,0.00337825,3.4,1,174.1834749,202.586792,3647.29,3731.2071428571426,3968.5713333333333,75.44900015116664,3647.29
31.84,3640.47,22.26695062445698,29225.61,392.42,17165.86914,-0.00898053,3.36,1,174.1834749,156.9405975,3719.04,3700.4271428571424,3947.452333333333,58.02426064855051,3719.04
31.62,3585.62,22.45409980594241,28725.51,466.86,17222.83008,-0.020875,3.33,1,174.1834749,162.7410431,3640.47,3671.2399999999993,3924.1816666666664,56.87351814920741,3640.47
30.1,3678.43,22.293272454264404,29490.89,397.83,17079.50977,-0.0539783,3.46,1,177.4231265,123.8952484,3585.62,3659.8742857142856,3905.8466666666664,42.87473959384142,3585.62
29.07,3790.93,22.361598253549214,30316.32,379.03,17079.50977,-0.0648461,3.45,1,177.4231265,164.2127533,3678.43,3673.8314285714287,3894.278,65.4838955847461,3678.43
28.55,3783.28,22.18029355426395,30273.87,292.04,18087.9707,-0.075742,3.46,1,177.4231265,171.1493225,3790.93,3692.1514285714284,3882.763,76.38210816428497,3790.93
30.52,3744.52,22.170678815729048,29926.94,308.95,18012.15039,-0.0866703,3.46,1,177.4231265,202.7014008,3783.28,3706.0414285714282,3869.5546666666664,75.70199632519918,3783.28
31.36,3639.66,22.216093525935943,29296.79,370.38,17740.05078,-0.0976353,3.45,1,177.4231265,144.2409363,3744.52,3694.7014285714286,3850.906,79.29072611359113,3744.52
32.45,3612.39,22.067257942093196,29202.88,318.47,17216.66016,-0.131255,3.45,1,177.4231265,193.3405304,3639.66,3690.69,3836.063666666667,83.10996530702457,3639.66
33.63,3588.84,22.283309703120988,29239.19,358.47,16832.35938,-0.143331,3.67,1,177.4231265,228.2511292,3612.39,3691.1500000000005,3821.338,82.43768798311537,3612.39
33.57,3577.03,22.111266242195065,29210.85,306.53,16701.0293,-0.155927,3.7,1,177.4231265,181.9504089,3588.84,3676.664285714286,3807.700333333333,93.24569603243344,3588.84
31.94,3669.91,22.337030376217147,30038.72,472.67,16389.10938,-0.169048,3.79,1,177.4231265,133.8411255,3577.03,3659.3757142857144,3798.197333333333,78.597352554479,3577.03
32.02,3583.07,22.16854347384629,29634.83,380.98,16587.68945,-0.182698,3.81,1,177.4231265,147.225235,3669.91,3630.7742857142853,3785.4046666666663,60.28993969621474,3669.91
31.37,3677.95,22.19408055861156,30185.82,374.23,16612.90039,-0.226538,3.97,1,177.4231265,171.6685638,3583.07,3621.264285714286,3777.1943333333334,41.760509199161596,3583.07
30.5,3719.98,22.22372335675531,30523.8,390.76,16914.58008,-0.241676,4.04,1,177.4231265,128.9849396,3677.95,3632.7385714285715,3770.9206666666664,56.1967022842162,3677.95
30.76,3695.16,22.1640010339813,30423.81,315.54,16511.2793,-0.257029,4.07,1,177.4231265,160.1932678,3719.98,3644.562857142857,3761.4303333333332,59.79421703206686,3719.98
29.98,3665.78,22.226591840608684,30333.59,333.19,16280.21973,-0.272603,4.09,1,177.4231265,159.9170532,3695.16,3655.5542857142855,3750.0836666666664,54.6984767786676,3695.16
29.69,3752.75,22.348187258976555,31082.56,418.19,16211.12012,-0.288404,4.09,1,177.4231265,174.3456726,3665.78,3680.657142857143,3739.5966666666664,52.94873234690718,3665.78
29.85,3797.34,22.280974570746064,31499.62,345.04,15180.69043,-0.337244,4.16,1,177.4231265,93.57535553,3752.75,3698.8614285714284,3729.161,68.31425605943352,3752.75
28.46,3859.11,22.300824978297157,31836.74,342.09,15165.58984,-0.354041,4.14,1,177.4231265,139.7216492,3797.34,3738.2957142857144,3726.7083333333335,69.9851591070519,3797.34
27.28,3830.6,22.29548151813929,31839.11,430.4,15317.66992,-0.37111,4.11,1,177.4231265,133.391983,3859.11,3760.1028571428574,3722.8613333333337,71.80662752938618,3859.11
27.39,3807.3,22.268126827718984,32033.28,392.53,15427.94043,-0.388457,4.13,1,177.4231265,180.4924774,3830.6,3772.577142857143,3719.726333333333,71.25730669302575,3830.6
25.75,3901.06,22.218282307456416,32861.8,499.42,14863.05957,-0.406089,4.18,1,177.4231265,203.6853943,3807.3,3801.9914285714285,3720.650666666667,76.29291326385844,3807.3
25.88,3871.98,22.296168387649537,32732.95,394.1,14687.01953,-0.460733,4.22,1,177.4231265,113.7904892,3901.06,3831.4485714285715,3719.720333333333,50.323016082303894,3901.06
25.81,3856.1,22.223158936414627,32653.2,325.57,15455.26953,-0.479512,4.23,1,171.7372569,136.8829651,3871.98,3846.2128571428575,3719.726,36.70325721890194,3871.98
25.86,3759.69,22.312296939806973,32147.76,399.65,15827.16992,-0.497672,4.22,1,171.7372569,150.8161011,3856.1,3840.8342857142857,3718.718,46.50792042120867,3856.1
25.3,3719.89,22.254804908863974,32001.25,357.27,15339.49023,-0.515221,4.25,1,171.7372569,186.5525208,3759.69,3820.945714285714,3717.4479999999994,63.90429246333074,3759.69
24.55,3770.55,22.409698123479608,32403.22,425.48,16161.13965,-0.532165,4.21,1,171.7372569,115.8915787,3719.89,3812.367142857143,3720.025333333333,66.37510972101697,3719.89
24.35,3806.8,22.191513387529834,32827.0,341.1,16595.91016,-0.579353,4.29,1,171.7372569,139.7216492,3770.55,3812.2957142857144,3725.0840000000003,66.38174017433016,3770.55
25.54,3828.11,22.250981632505116,33160.83,342.88,16557.31055,-0.593782,4.28,1,171.7372569,225.7375641,3806.8,3801.874285714286,3731.1113333333333,54.84821870616216,3806.8
26.09,3748.57,22.25905936227771,32513.94,360.82,16358.51953,-0.607556,4.29,1,171.7372569,137.4102173,3828.11,3784.2442857142855,3732.0956666666666,47.9596705080327,3828.11
23.53,3956.37,22.477887489126214,33715.37,488.26,16081.04004,-0.620682,4.28,1,171.7372569,98.15015411,3748.57,3798.5685714285714,3742.625666666667,78.34592276747155,3748.57
22.52,3992.93,22.444837077854547,33747.86,430.72,17325.66016,-0.633165,4.28,1,171.7372569,111.0922165,3956.37,3831.8885714285716,3756.2026666666666,104.34060130626585,3956.37
23.73,3957.25,22.241011616762787,33536.7,360.59,17619.71094,-0.666486,4.34,1,171.7372569,188.929718,3992.93,3865.797142857143,3765.4966666666664,100.37017796043862,3992.93
24.54,3991.73,22.33576107120559,33592.92,391.84,18343.11914,-0.675813,4.31,1,171.7372569,196.508255,3957.25,3897.3942857142856,3772.1900000000005,100.20266627476492,3957.25
24.11,3958.79,22.15005894058626,33553.83,305.54,18256.48047,-0.684205,4.32,1,171.7372569,170.580719,3991.73,3919.1071428571427,3778.0403333333334,93.54626123195196,3991.73
23.93,3946.56,22.122422127929955,33546.32,321.57,18045.66016,-0.691664,4.32,1,171.7372569,153.2128601,3958.79,3936.028571428571,3784.775,84.6308199236704,3958.79
23.12,3965.34,22.118856850219082,33745.69,314.53,17992.53906,-0.698195,4.34,1,171.7372569,77.71419525,3946.56,3966.9957142857143,3795.631,18.1656744595859,3946.56
22.36,3949.94,22.071518190226893,33700.28,352.96,17655.91016,-0.713179,4.41,1,171.7372569,107.6285553,3965.34,3966.077142857143,3806.8826666666664,18.93865334379445,3965.34
21.29,4003.58,22.081158151782038,34098.1,279.6,17424.41016,-0.717907,4.4,1,171.7372569,105.2488098,3949.94,3967.598571428571,3820.7073333333333,21.684175050466415,3949.94
20.35,4027.26,21.91102389014984,34194.06,236.82,17523.81055,-0.722662,4.4,1,171.7372569,105.6019897,4003.58,3977.6,3835.7149999999997,30.477898549607865,4003.58
20.5,4026.12,21.257686886833287,34347.03,131.93,17573.58008,-0.732261,4.41,1,171.7372569,80.51380157,4027.26,3982.5128571428572,3847.588666666667,35.49411721881561,4027.26
22.21,3963.94,22.008476634584223,33849.46,303.02,17297.93945,-0.746425,4.41,1,171.7372569,87.99990082,4026.12,3983.2485714285713,3860.2843333333335,34.96994491873285,4026.12
21.89,3957.63,21.989097325132658,33852.53,282.17,18204.67969,-0.750414,4.38,1,171.7372569,100.5501175,3963.94,3984.8300000000004,3869.6069999999995,33.24188071294231,3963.94
20.58,4080.11,22.607203313267444,34589.77,552.49,18597.23047,-0.753957,4.37,1,171.7372569,81.59033203,3957.63,4001.2257142857147,3881.6113333333333,47.34064140431044,3957.63
19.84,4076.57,22.233354021798164,34395.01,349.58,18736.43945,-0.757058,4.33,1,136.4331548,65.94698334,4080.11,4019.315714285714,3894.325,48.65288304480465,4080.11
19.06,4071.7,22.11271023174662,34429.88,291.06,18675.34961,-0.758494,4.34,1,136.4331548,109.0965424,4076.57,4029.047142857143,3907.855666666667,51.69818491793967,4076.57
20.75,3998.84,22.177410417207977,33947.1,315.96,19518.28906,-0.752816,4.36,1,136.4331548,98.96951294,4071.7,4024.9871428571428,3916.0586666666663,52.962418032124475,4071.7
22.17,3941.26,22.197658068170966,33596.34,307.79,19441.17969,-0.747589,4.37,1,136.4331548,139.0969238,3998.84,4012.8642857142863,3920.856,61.65807837235498,3998.84
22.68,3933.92,22.138645587537546,33597.92,295.4,18814.82031,-0.74069,4.29,1,136.4331548,127.406456,3941.26,4008.575714285714,3923.349666666667,66.48331040121894,3941.26
22.29,3963.51,22.111283712212146,33781.48,272.73,19450.23047,-0.732118,4.28,1,136.4331548,140.9603271,3933.92,4009.415714285715,3927.7799999999997,65.7656153465078,3933.92
22.83,3934.38,22.081227593993912,33476.46,292.62,19900.86914,-0.721869,4.31,1,136.4331548,117.3084717,3963.51,3988.597142857143,3932.0160000000005,62.649132666060986,3963.51
25.0,3990.56,22.08530080437932,34005.04,321.12,19463.63086,-0.681049,4.38,1,136.4331548,158.3697815,3934.38,3976.3100000000004,3934.999333333333,49.59384202365174,3934.38
22.55,4019.65,22.348451106545024,34108.64,443.98,19596.19922,-0.664111,4.35,1,136.4331548,152.6268463,3990.56,3968.874285714286,3939.9216666666666,34.51900339289081,3990.56
21.14,3995.32,22.221177598755318,33966.35,344.32,19673.44922,-0.645502,4.33,1,136.4331548,133.391983,4019.65,3968.371428571429,3944.5623333333338,34.031924437984664,4019.65
22.83,3895.75,22.225986758793084,33202.22,394.3,19368.58984,-0.625215,4.34,1,136.4331548,73.61261749,3995.32,3961.8700000000003,3949.097666666667,43.18949254931132,3995.32
